ID,ResponseId,demo_zip_p,GEO_ID,NAME,TravTmCas,TravMiCas,TenMiCas,ADINat,ADIState,SVI_SES,Gini,poverty,unemployed,bachelors,tenure,homeowner,white_p,black_p,native_p,pacific_p,hispanic_p,other_p,white_n,black_n,native_n,pacific_n,hispanic_n,other_n,TenMiMHT,TravTmGDT,TravMiGDT,TenMiRel,TenMiRelC,ec_zip,clust_zip,s_ratio,volun_rate,civic_org,TotalCrime,ViolCrime
179,R_7ez7MriTXjejJC2,19120,860Z200US19120,ZCTA5 19120,23.53316277,5.636905625,2,89,9,0.9869,0.4645,25.25108027,8.387284734,13.43328896,94.60095836,68.81609385,8.641558213,46.45259849,0.492082611,0,31.81938365,20.66306296,5883,31624,335,0,21662,14067,83,6.922664221,1.512605962,418,254,0.58837003,0.065269999,0.79000002,0.0198,0.00321,174,266
860,R_7DO9gDBqtctC2Cb,88063,860Z200US88063,ZCTA5 88063,10.91079291,4.811360599,2,86,8,0.9348,0.5393,29.29534966,3.197424893,13.05202662,89.31440814,72.9512587,29.50717958,0.07977309,0.709094132,0,95.63020741,33.13242333,3329,9,80,0,10789,3738,13,18.31777771,12.12633467,66,33,0.51616001,0.096790001,0.98330998,0.02066,0.00325,41,102
404,R_71TYMAVazqHNOcV,35757,860Z200US35757,ZCTA5 35757,-999,-999,0,46,2,0.1942,0.376,3.320930749,3.064903846,53.88684084,85.87404356,80.03237198,62.58082192,25.91232877,0.268493151,0,4.580821918,2.542465753,11421,4729,49,0,836,464,1,-999,-999,122,81,0.88028002,0.095919997,0.80552,0.060699999,0.00325,71,32
822,R_1xy1RTRzxBTeVqO,84109,860Z200US84109,ZCTA5 84109,6.211444153,3.341781982,2,14,2,0.0866,0.4376,4.686527691,3.387945734,68.67670695,93.38119812,79.42562262,89.99574945,0.208663395,0.181614436,0.525522625,4.354882337,1.595888558,23290,54,47,136,1127,413,112,4.891290685,1.986351537,69,53,1.28257,0.081459999,0.85193998,0.096539997,0.00334,95,66
326,R_1Hno6wtMOtcC0cW,32246,860Z200US32246,ZCTA5 32246,9.70230492,4.916259592,3,61,7,0.5913,0.396,12.39244109,3.418334704,39.21377359,85.11947106,57.27497175,57.0884966,14.03801929,0.172062935,0.119120494,18.19730986,3.181509852,34506,8485,104,72,10999,1923,14,10.93036159,4.749963715,213,101,0.76468003,0.080200002,0.81023997,0.049699999,0.00339,161,141
574,R_7Se3TeKN3kl6KmC,53218,860Z200US53218,ZCTA5 53218,19.88984763,8.64839748,2,95,10,0.9569,0.4812,28.23261456,9.455637014,10.07814835,89.0026623,41.87999181,9.750868633,72.97257337,0.61358764,0.076390429,4.746063429,3.210862226,3957,29613,249,31,1926,1303,43,10.56647671,4.087623514,153,94,0.52555001,0.069700003,0.93848997,0.04848,0.00343,221,498
100,R_7iufYs99mW3yj5L,11360,860Z200US11360,ZCTA5 11360,24.77152035,12.06031405,3,31,6,0.4651,0.4488,7.668932839,3.736654804,49.15297577,91.29449105,75.25504421,56.66324962,1.588928755,0.758585341,0,12.35263967,5.238339313,11055,310,148,0,2410,1022,231,12.01415362,3.06486873,1071,524,1.2341501,0.081919998,0.77111,0.055300001,0.00343,20,21
800,R_6Esp4DhOHPygHi2,80232,860Z200US80232,ZCTA5 80232,13.56028287,8.402595242,3,23,5,0.5278,0.3871,9.24191951,4.362729822,37.12571293,89.81144204,71.71630598,71.39476739,0.75006697,0.093758371,0.040182159,28.23019912,6.308598982,15991,168,21,9,6323,1413,36,4.802189099,1.753919833,131,73,1.0017101,0.078309998,0.66808999,0.06611,0.00343,172,128
8,R_6YVUnYdOJJIImnE,01604,860Z200US01604,ZCTA5 01604,41.26786456,36.58573183,0,40,9,0.6988,0.4415,15.27693398,5.110080591,31.18810196,85.84202683,43.35022355,58.70761228,13.82414724,0.412623787,0.102530759,19.14824447,8.22496749,23476,5528,165,41,7657,3289,24,-999,-999,68,43,0.83911997,0.090360001,0.93045002,0.06171,0.00348,94,143
76,R_58I4Q6hfuzXQFOx,10455,860Z200US10455,ZCTA5 10455,28.0451142,7.543570741,4,29,6,0.9895,0.5197,32.95696285,13.5254256,16.10144391,95.91225712,10.33850666,8.511877038,30.3539823,1.262226362,0.237540755,70.64974383,41.29715883,3655,13034,542,102,30337,17733,292,-999,-999,1664,718,0.63696998,0.067060001,0.72381997,0.01787,0.00355,171,318
778,R_77I0m2ExmdUP138,78223,860Z200US78223,ZCTA5 78223,11.56030062,7.597555486,1,58,5,0.9660,0.4516,23.74303159,4.593801228,11.64629375,88.99661893,57.51292761,47.27913714,5.300359524,1.08031694,0,76.43373242,17.05818702,27090,3037,619,0,43795,9774,6,16.86074753,10.0802777,82,46,0.59771001,0.075599998,0.85022998,0.02895,0.00361,134,130
84,R_7oHoBfFvzG02dPx,10710,860Z200US10710,ZCTA5 10710,23.77778374,13.54832809,3,14,4,0.3305,0.4476,10.57132815,2.922862794,43.67301232,90.95099709,70.748572,43.87556455,15.44152001,1.627472356,0,30.31848622,15.19623112,11269,3966,418,0,7787,3903,99,14.97415847,5.778747092,371,187,0.93932003,0.084870003,0.81054002,0.033360001,0.00362,41,43
92,R_65YeVxqNrqJAdSa,11206,860Z200US11206,ZCTA5 11206,27.69881097,5.149557787,4,20,5,0.9519,0.5303,33.1310816,8.44508114,36.28500824,88.13805793,10.89150047,42.21290807,20.54330894,0.855083995,0.237585592,36.3797335,18.85555468,37667,18331,763,212,32462,16825,281,10.2674843,1.534027042,2702,1069,0.73448998,0.077950001,0.80877,0.063639998,0.00362,112,205
876,R_3QWy7IDjLL7BsyZ,89436,860Z200US89436,ZCTA5 89436,15.83247044,6.426056339,38,21,2,0.2985,0.3854,6.100856406,4.8900887,35.87025845,90.39459731,74.00234414,73.51983576,1.636216586,0.84817818,0.489413326,20.82495178,4.898280832,35452,789,409,236,10042,2362,15,21.1875169,11.98320439,67,40,1.02016,0.084810004,0.88150001,0.06786,0.00367,84,85
22,R_7sd776tgHyHsY4x,02909,860Z200US02909,ZCTA5 02909,12.63893154,8.479087088,3,63,10,0.9392,0.4238,22.49335533,8.717515318,23.51787983,88.55068772,39.16199694,33.89807627,14.70131623,1.696478794,0.089998875,60.33749578,23.57070537,15066,6534,754,40,26817,10476,35,6.707816167,3.273927681,123,70,0.54685003,0.079099998,0.91549999,0.036619999,0.00368,101,105
575,R_6dcNHppBA1Mp9Fe,53219,860Z200US53219,ZCTA5 53219,12.7305632,5.552813787,2,72,7,0.6180,0.3789,11.50437352,4.293037164,25.80030797,90.98146785,63.47093062,64.22034141,5.396643236,1.184908908,0.020083202,30.60966863,10.31128963,22384,1881,413,7,10669,3594,47,6.365542902,2.224359134,193,117,0.78487003,0.081430003,0.76997,0.088359997,0.00376,87,72
840,R_5PZqLMxUWGMxcIY,85302,860Z200US85302,ZCTA5 85302,15.53871209,6.707848473,2,53,7,0.9332,0.4231,16.65407284,6.900490173,19.71933661,90.46023983,51.60447511,54.23640556,9.082794019,2.102705249,0.076867763,34.62520767,10.35235191,21873,3663,848,31,13964,4175,93,-999,-999,260,150,0.71561003,0.07277,0.62637001,0.040910002,0.00379,132,105
810,R_7CrP3g0qXU9EKnQ,81504,860Z200US81504,ZCTA5 81504,-999,-999,0,54,9,0.8014,0.3825,12.03959774,5.268230003,21.2230382,87.77257949,78.67734517,78.45002973,0.269179004,0.898306676,0.109549595,21.25262137,1.877993051,25064,86,287,35,6790,600,3,7.74424378,2.446170937,84,55,0.85697001,0.083180003,0.92341,0.091370001,0.00381,54,40
949,R_1pVBtsd9NtU9y8d,93722,860Z200US93722,ZCTA5 93722,11.13717748,7.752718968,4,48,10,0.8770,0.4274,17.30739448,9.192346043,23.19236788,90.85600928,60.58689224,33.78934911,8.998816568,1.312426036,0.159763314,49.78224852,14.77988166,28552,7604,1109,135,42066,12489,13,10.35312445,5.848266839,131,63,0.64336002,0.081440002,0.88525999,0.02829,0.00383,121,109
1013,R_5R4LrQ8jXinBsMV,98058,860Z200US98058,ZCTA5 98058,13.65671823,5.350529721,13,10,2,0.4312,0.4152,7.754017098,4.853627874,41.42041809,90.91258405,73.19244316,55.10004764,8.0466889,0.314435445,0.650309671,13.46117199,4.575988566,23131,3378,132,273,5651,1921,22,23.07119601,16.37822868,98,60,1.0906,0.087059997,0.78119999,0.066059999,0.00384,79,51
98,R_6qwfdFvKxe98zeJ,11226,860Z200US11226,ZCTA5 11226,29.8735603,6.265455219,4,6,2,0.8681,0.4697,15.2972397,6.491551242,36.19997831,87.43416868,13.49192215,15.75653356,60.51868589,1.107756294,0.041990762,16.35240247,9.108996021,15760,60532,1108,42,16356,9111,204,8.881069057,1.330096587,2313,877,0.75531,0.072329998,0.82736999,0.066229999,0.00391,97,223
99,R_71Rycl1SRLOXjdl,11226,860Z200US11226,ZCTA5 11226,29.8735603,6.265455219,4,6,2,0.8681,0.4697,15.2972397,6.491551242,36.19997831,87.43416868,13.49192215,15.75653356,60.51868589,1.107756294,0.041990762,16.35240247,9.108996021,15760,60532,1108,42,16356,9111,204,8.881069057,1.330096587,2313,877,0.75531,0.072329998,0.82736999,0.066229999,0.00391,97,223
722,R_1KnyBcZsWHfSfNn,75249,860Z200US75249,ZCTA5 75249,22.6611649,18.19363237,0,53,4,0.8741,0.3093,7.254129681,4.165680473,30.7304038,88.29682258,75.48845471,15.57824327,52.3029983,0.762776506,0,34.50683565,13.13735845,2655,8914,130,0,5881,2239,6,25.69150928,20.67630018,258,120,0.71368998,0.080279998,0.71972001,0.035119999,0.00393,130,143
197,R_11Xp6WTjpIMr4S5,20906,860Z200US20906,ZCTA5 20906,27.39857427,18.83654574,0,21,3,0.8633,0.4367,8.973046742,7.628510864,42.35824561,91.71175977,66.77082539,29.2195574,24.89187823,0.140417884,0,32.0461694,24.25297686,20809,17727,100,0,22822,17272,36,9.141332383,2.886323335,147,62,0.83131999,0.084069997,0.84526002,0.042739999,0.00395,50,67
69,R_7PBbR4M62NpzphA,10040,860Z200US10040,ZCTA5 10040,26.69319481,9.794889789,3,82,9,0.9589,0.4982,16.56468854,14.85865948,38.27843381,90.97785978,15.44280443,26.47362978,6.685745894,1.236141507,0.024049446,68.81027392,48.15660999,11008,2780,514,10,28612,20024,223,10.93774774,4.167676671,1087,485,0.68492001,0.068870001,0.74076998,0.051520001,0.00396,75,130
528,R_3EsnRLEJX6rMS3z,48146,860Z200US48146,ZCTA5 48146,13.01760993,10.39687815,6,86,8,0.8594,0.3986,22.13091887,7.536279683,11.25325571,91.94577352,69.83652313,65.2071575,9.020272835,1.437574346,0,24.7374149,11.46263066,25764,3564,568,0,9774,4529,31,8.300713848,4.134946187,96,63,0.66169,0.087609999,0.91372001,0.061220001,0.00398,111,153
762,R_5feArODia9KIdNJ,77382,860Z200US77382,ZCTA5 77382,37.9981516,28.39531869,0,18,1,0.2374,0.4427,4.022759034,6.69611593,70.78603135,88.25788958,81.57716352,70.1991536,3.975603684,0.144386358,0,16.06422704,1.926811053,28199,1597,58,0,6453,774,8,-999,-999,25,15,1.04842,0.085500002,0.81421,0.07124,0.00398,78,92
474,R_5LveHzx1fgprU5K,44135,860Z200US44135,ZCTA5 44135,17.17958076,10.56543573,1,87,8,0.9381,0.4607,26.43097022,8.550028265,18.14025201,89.36581933,58.78265459,58.20738647,16.00521909,0.449421913,0,20.91261643,5.983835309,16060,4416,124,0,5770,1651,36,11.70167139,7.326855887,166,116,0.64464003,0.076839998,0.78570998,0.053490002,0.00401,175,204
352,R_1qsKHuRkuZ5AqjS,33033,860Z200US33033,ZCTA5 33033,38.60920894,29.76890649,0,45,5,0.9684,0.4179,16.88012184,5.703960247,23.32256992,90.44465926,54.47559207,45.70394499,19.03148751,0.189648932,0,70.63047412,6.542164314,31570,13146,131,0,48788,4519,7,11.32107245,3.499332153,82,33,0.52136999,0.08106,0.92196,0.02785,0.00402,138,215
709,R_3RTiyVGeYz0aYlX,74134,860Z200US74134,ZCTA5 74134,12.5109465,5.346319792,4,72,5,0.7490,0.4273,11.60308015,4.220368966,31.37996219,87.68254728,63.63418722,52.22698635,10.11113056,5.232761638,0.144382219,25.73503675,9.844242212,11937,2311,1196,33,5882,2250,10,14.94230928,9.304288385,51,26,0.67636001,0.085189998,0.75687999,0.06089,0.00403,135,136
984,R_1R7tP2droQgUfmO,95842,860Z200US95842,ZCTA5 95842,16.99456446,11.93751433,3,43,9,0.8837,0.4019,18.32757269,7.344632768,16.52229126,92.42984372,49.27743236,51.32882304,12.18064,1.492963375,0.122748423,22.97393737,9.340298593,17981,4267,523,43,8048,3272,38,12.2900641,5.150013663,236,149,0.70867002,0.082900003,0.71446002,0.045850001,0.00404,73,103
357,R_13loJdlauVfZGet,33126,860Z200US33126,ZCTA5 33126,9.599467889,2.85762455,4,32,3,0.8933,0.4232,16.20183369,2.88788222,27.5326596,86.40004359,37.00212499,41.39844381,1.260682852,0.102045155,0,94.94238701,6.248139802,19473,593,48,0,44659,2939,55,-999,-999,364,147,0.48058999,0.076339997,0.61716998,0.01438,0.00424,93,74
356,R_5pSBX41VIENVGlb,33126,860Z200US33126,ZCTA5 33126,9.599467889,2.85762455,4,32,3,0.8933,0.4232,16.20183369,2.88788222,27.5326596,86.40004359,37.00212499,41.39844381,1.260682852,0.102045155,0,94.94238701,6.248139802,19473,593,48,0,44659,2939,55,-999,-999,364,147,0.48058999,0.076339997,0.61716998,0.01438,0.00424,93,74
930,R_32216RK2i1jzsnn,92544,860Z200US92544,ZCTA5 92544,12.19239116,5.854431,1,30,8,0.9281,0.4565,17.56928305,9.270682148,14.23501577,93.78527607,65.91411043,56.60618254,5.24819128,1.800982706,0.125739931,49.46221999,15.85290363,29262,2713,931,65,25569,8195,4,13.08200767,6.347218986,57,28,0.71427,0.074129999,0.90254003,0.048999999,0.00427,88,115
929,R_5zSejDVfxYjUQrF,92544,860Z200US92544,ZCTA5 92544,12.19239116,5.854431,1,30,8,0.9281,0.4565,17.56928305,9.270682148,14.23501577,93.78527607,65.91411043,56.60618254,5.24819128,1.800982706,0.125739931,49.46221999,15.85290363,29262,2713,931,65,25569,8195,4,13.08200767,6.347218986,57,28,0.71427,0.074129999,0.90254003,0.048999999,0.00427,88,115
680,R_1OXquApJXnrC9Hz,70056,860Z200US70056,ZCTA5 70056,6.815888054,2.472281512,14,70,5,0.9313,0.4575,18.67243458,7.839575868,28.15138498,91.70202735,57.59412676,37.23246451,36.77332768,0.631018813,0,26.4415719,12.37550328,15813,15618,268,0,11230,5256,18,-999,-999,145,77,0.58042002,0.089749999,0.89020002,0.0416,0.0043,164,181
739,R_7h6E7YF3YFBnKpD,76179,860Z200US76179,ZCTA5 76179,45.5865076,35.72102799,0,43,3,0.4493,0.3634,5.77329327,3.667670258,30.95992544,88.17298155,78.42094822,62.19856672,12.1514882,0.299471674,0.017000575,27.9502537,7.441021081,47562,9292,229,13,21373,5690,2,24.81263076,16.32354589,120,55,0.93375999,0.080679998,0.86287999,0.054099999,0.00432,79,47
950,R_7oehtxp4XxtLsLU,93725,860Z200US93725,ZCTA5 93725,8.542887255,5.643719743,3,42,9,0.9570,0.4448,19.5873844,8.459268533,13.23864747,93.98980815,64.23860911,28.73040752,4.780564263,0.936520376,0.239028213,64.11050157,27.71159875,7332,1220,239,61,16361,7072,9,11.42483749,7.99434795,119,60,0.48230001,0.086170003,0.76977998,0.018540001,0.00434,199,241
983,R_5EnIuaVKtrA7PJK,95747,860Z200US95747,ZCTA5 95747,13.51762706,8.147874096,1,19,7,0.1407,0.4024,4.576606762,3.536209553,46.72066413,89.31794334,81.36761105,64.34603163,2.809323053,0.072163774,0.07975996,13.24268551,3.558813476,50825,2219,57,63,10460,2811,18,24.50557683,12.91653831,145,95,1.15759,0.084250003,0.82881999,0.082939997,0.00435,101,66
982,R_7QoXGIhQ6ltnz9D,95747,860Z200US95747,ZCTA5 95747,13.51762706,8.147874096,1,19,7,0.1407,0.4024,4.576606762,3.536209553,46.72066413,89.31794334,81.36761105,64.34603163,2.809323053,0.072163774,0.07975996,13.24268551,3.558813476,50825,2219,57,63,10460,2811,18,24.50557683,12.91653831,145,95,1.15759,0.084250003,0.82881999,0.082939997,0.00435,101,66
799,R_5gFuI6Zdce2HOMq,80229,860Z200US80229,ZCTA5 80229,14.05194627,8.415019834,1,42,8,0.8674,0.3594,9.053077059,4.336261289,19.80454619,90.52723356,67.69925121,53.88483431,1.672661243,2.079477599,0,57.02587562,10.8426162,30862,958,1191,0,32661,6210,35,-999,-999,159,91,0.77851999,0.075199999,0.77204001,0.03864,0.00439,158,94
857,R_3uQ905LnwDukwBX,87111,860Z200US87111,ZCTA5 87111,17.41335579,7.71782772,3,60,4,0.3818,0.4537,9.356250441,4.301782543,56.06081328,87.57729682,61.77856302,72.6174872,1.511735612,3.039200266,0.01398137,27.70058897,4.159457523,41551,865,1739,8,15850,2380,30,3.667005621,1.168178491,57,36,0.83609003,0.079539999,0.79935002,0.071939997,0.0044,179,206
804,R_7RWkqOusSPiqPeM,80916,860Z200US80916,ZCTA5 80916,19.15323116,9.238998458,1,45,9,0.9550,0.3929,17.30873844,9.435483871,18.46069915,82.00081444,54.97488801,48.43638335,15.4488775,2.459400182,0.167574361,37.64508736,12.23539269,19655,6269,998,68,15276,4965,16,12.69802862,5.718759285,67,38,0.78706002,0.081820004,0.83892,0.046050001,0.00442,137,146
447,R_1g0x63j7ZqA3O2L,40245,860Z200US40245,ZCTA5 40245,39.99436172,34.83057153,0,16,1,0.1264,0.4515,6.304205424,2.899451175,58.98474913,89.86486486,79.01992902,75.09487787,8.402740633,0.030564683,0.010188228,5.761442653,1.920480884,29483,3299,12,4,2262,754,10,13.68708042,5.310401375,23,18,0.95477998,0.085890003,0.83636999,0.080940001,0.00448,116,75
527,R_7Lhj4WItM9kTshk,48080,860Z200US48080,ZCTA5 48080,17.2969919,13.77221594,0,65,5,0.3300,0.4157,9.354675031,3.622060149,33.22836482,93.80299477,79.81237597,83.811184,7.784760769,0.123858893,0,4.064406624,0.628469196,18270,1697,27,0,886,137,23,7.904583165,3.54156773,376,235,0.96823001,0.09623,0.87533998,0.075089999,0.00452,62,68
785,R_5R4wMYSZx064Fxq,78729,860Z200US78729,ZCTA5 78729,13.71434232,6.858943696,2,29,2,0.5020,0.4246,6.30734702,3.807094147,61.17647059,82.08753298,38.90955828,61.46189225,9.191852825,0.318659658,0,22.96977661,5.834428384,18709,2798,97,0,6992,1776,14,9.90297291,6.275348252,95,55,1.1337,0.085170001,0.63716,0.072339997,0.00453,116,77
943,R_9qTXNQzcUzej4rJ,93311,860Z200US93311,ZCTA5 93311,16.05079082,11.27118456,1,41,9,0.4226,0.4404,6.701209646,4.404277991,38.90197999,89.38490881,70.78912862,44.93857728,5.826111799,0.803732978,0.066660318,38.18303019,9.060089515,23595,3059,422,35,20048,4757,10,-999,-999,121,51,0.87760001,0.084540002,0.86127001,0.064460002,0.00457,211,129
808,R_7dFH73kadpEEdMR,81403,860Z200US81403,ZCTA5 81403,-999,-999,0,18,4,0.6247,0.4491,9.382860976,4.017109913,35.18413598,92.60834346,80.84244633,80.79464659,0.652446675,1.04558762,0,22.16645755,3.212045169,9659,78,125,0,2650,384,0,-999,-999,12,5,0.83253998,0.099820003,0.92574,0.072420001,0.00457,53,31
720,R_5CIp3b0EeTBsPeB,75089,860Z200US75089,ZCTA5 75089,15.19766943,8.57471781,1,44,3,0.5510,0.3503,6.621468927,4.35156171,40.04485094,92.77362637,75.52527473,49.12711864,26.23163842,0.234463277,0,20.28248588,3.002824859,17391,9286,83,0,7180,1063,4,18.29956649,16.51157275,152,87,0.93743002,0.084339999,0.79264998,0.060970001,0.00458,49,36
791,R_1313um8ltp5qBYF,79912,860Z200US79912,ZCTA5 79912,9.16153142,3.323937225,2,51,4,0.8160,0.501,13.25465332,5.227721806,48.83500123,86.47620297,55.2727392,40.99031924,2.708338599,0.446123904,0,71.86891793,20.43196926,32434,2143,353,0,56867,16167,15,19.80184373,13.88504312,66,33,0.80795002,0.07999,0.92027998,0.04685,0.0046,79,85
278,R_5dv8MJ9XT2tsOk6,29229,860Z200US29229,ZCTA5 29229,24.87811144,13.51610222,1,56,4,0.6701,0.4097,10.80402507,6.768628704,45.93627481,89.38729159,71.81644557,24.95656637,62.30751007,0.36326305,0,7.523888494,3.257521914,12641,31560,184,0,3811,1650,1,19.54285086,11.17887496,48,30,0.66965997,0.09488,0.92773002,0.044229999,0.00463,114,87
381,R_7z6F6a8qSEtkUpu,33914,860Z200US33914,ZCTA5 33914,27.65204553,14.26053702,0,34,3,0.5059,0.4782,7.715875555,4.228172293,28.48995037,88.4900853,79.58347181,77.54224893,4.6963253,0.078759648,0,19.82492855,3.913229371,34459,2087,35,0,8810,1739,14,15.43486615,7.880409973,121,58,0.81380999,0.08427,0.86252999,0.076959997,0.00464,49,24
948,R_5RMLoJsyr6kr6gN,93702,860Z200US93702,ZCTA5 93702,7.519309221,2.6145287,4,73,10,0.9939,0.4699,31.97657525,10.53285692,8.863334116,93.94010478,34.16217062,26.89374682,4.164364183,2.119758626,0.086204991,75.44705024,30.58729913,12167,1884,959,39,34133,13838,13,10.24654978,4.838843739,145,69,0.40125,0.074100003,0.83727002,0.01952,0.00473,194,263
786,R_6aFWNDb1QCg7xqG,78741,860Z200US78741,ZCTA5 78741,18.76872975,14.44969857,1,42,3,0.9457,0.4965,24.97280497,5.856556357,48.56485681,71.6598307,18.09931059,52.78526306,8.691522728,0.810619782,0.159031674,49.09661174,13.64138358,23898,3935,367,72,22228,6176,13,10.53902196,3.139317248,76,41,0.68537998,0.081869997,0.70883,0.070479997,0.00474,165,149
818,R_5D7AvHDLoubPD6d,84043,860Z200US84043,ZCTA5 84043,26.00352751,25.76080335,0,29,5,0.1833,0.3635,4.753335782,4.10044501,50.01755988,87.83884388,77.16663017,86.93532423,0.526643776,0.226053593,0.562079204,9.198548369,2.392502352,71147,431,185,460,7528,1958,41,11.74486372,6.704457367,87,77,1.31367,0.073859997,0.89445001,0.081639998,0.00475,113,67
807,R_1YaLMRsxkrfQT9n,81007,860Z200US81007,ZCTA5 81007,50.58903624,46.19716016,0,35,8,0.4009,0.3727,6.220095694,4.685238784,31.33451153,93.23064451,86.94770977,82.11591221,1.100251486,0.382944673,0.137174211,28.69227252,3.62654321,28734,385,134,48,10040,1269,8,17.41209614,11.07946427,26,18,0.86058003,0.088830002,0.93370998,0.053010002,0.00481,80,68
677,R_6OH3ea0sEIXNmxJ,68521,860Z200US68521,ZCTA5 68521,51.56175339,57.78073384,0,77,7,0.7538,0.4443,14.22431866,2.87481805,31.88227,86.8429796,56.24293973,76.71286407,4.988797999,0.734642839,0.023446048,11.97051008,3.003699265,29447,1915,282,9,4595,1153,22,8.883928274,5.05781151,82,51,0.87225002,0.10156,0.88766998,0.06521,0.00483,57,36
107,R_1g6H9bpeemzn2Ey,11427,860Z200US11427,ZCTA5 11427,17.7119631,8.351682907,3,16,4,0.7441,0.4212,11.49388151,6.858699241,35.66885677,94.63120305,65.02893732,16.75688585,22.76707531,0.087565674,0,16.84843178,12.11590511,4210,5720,22,0,4233,3044,118,7.931773193,2.428888365,786,403,0.97540998,0.082950003,0.72463,0.037050001,0.00484,59,80
106,R_6EiyxtDCB1wuyL5,11427,860Z200US11427,ZCTA5 11427,17.7119631,8.351682907,3,16,4,0.7441,0.4212,11.49388151,6.858699241,35.66885677,94.63120305,65.02893732,16.75688585,22.76707531,0.087565674,0,16.84843178,12.11590511,4210,5720,22,0,4233,3044,118,7.931773193,2.428888365,786,403,0.97540998,0.082950003,0.72463,0.037050001,0.00484,59,80
374,R_5imU0pR4LvN98ob,33809,860Z200US33809,ZCTA5 33809,36.33333467,31.68844112,0,49,6,0.7677,0.4126,10.08110463,3.94085234,26.94747644,87.89650133,63.78406258,67.48967145,12.06636501,0.304938029,0.019673421,18.45039019,6.229916716,20583,3680,93,6,5627,1900,8,-999,-999,51,28,0.66599,0.080179997,0.89744997,0.04795,0.00485,58,42
96,R_5wtMvFOrwYs2lmV,11221,860Z200US11221,ZCTA5 11221,20.86097304,4.204340513,4,2,1,0.9221,0.4999,21.94738648,8.151027207,42.01180738,83.9142984,21.65852575,22.81212121,40.63471074,0.876033058,0.089256198,31.84573003,15.20330579,20702,36876,795,81,28900,13797,267,6.325550015,1.110985696,2676,1061,0.75072998,0.077660002,0.73904997,0.071910001,0.00485,110,263
75,R_6dFXBS5Si207siG,10312,860Z200US10312,ZCTA5 10312,39.54720171,28.74534566,0,10,3,0.2917,0.4028,6.406733624,3.604347683,40.93532155,94.41168211,81.55948704,79.00860368,1.262925251,0.052095667,0,13.44541795,1.877022654,50048,800,33,0,8517,1189,36,7.267378529,2.973512211,168,70,1.28465,0.085969999,0.95021999,0.051399998,0.00491,30,41
